term,contrast,null.value,estimate,conf.low,conf.high,adj.p.value
npz_dep:Weekday,TRMP202105:F-SWCMP202201:Th,0,0.2608695652173886,0.07197128686797497,0.4497678435668022,8.857205738699303e-5
npz_dep:Weekday,TRMP202105:Sa-SWCMP202201:Th,0,0.2608695652173886,0.07197128686797497,0.4497678435668022,8.857205738699303e-5
npz_dep:Weekday,TRMP202105:Su-SWCMP202201:Th,0,0.2608695652173886,0.07197128686797497,0.4497678435668022,8.857205738699303e-5
npz_dep:Weekday,GMP202201:F-TRMP202105:Th,0,-0.26086956521738797,-0.44493158135120636,-0.0768075490835696,4.2864462084679644e-5
npz_dep:Weekday,JMP202201:F-TRMP202105:Th,0,-0.26086956521739063,-0.4335554788813642,-0.08818365155341706,6.0962175073564495e-6
npz_dep:Weekday,MMP202002:F-TRMP202105:Th,0,-0.26086956521739135,-0.41729220054698635,-0.10444692988779639,1.7828506604367078e-7
npz_dep:Weekday,SWCMP202201:F-TRMP202105:Th,0,-0.2608695652173886,-0.4497678435668022,-0.07197128686797497,8.857205738699303e-5
npz_dep:Weekday,GMP202201:Sa-TRMP202105:Th,0,-0.26086956521738774,-0.44493158135120614,-0.07680754908356938,4.286446208456862e-5
npz_dep:Weekday,JMP202201:Sa-TRMP202105:Th,0,-0.26086956521739063,-0.43691743295524077,-0.08482169747954052,1.1276675014548765e-5
npz_dep:Weekday,MMP202002:Sa-TRMP202105:Th,0,-0.2608695652173914,-0.414131821528974,-0.10760730890580883,7.924881229026681e-8
npz_dep:Weekday,SWCMP202201:Sa-TRMP202105:Th,0,-0.2608695652173885,-0.4497678435668021,-0.07197128686797491,8.857205738699303e-5
npz_dep:Weekday,GMP202201:Su-TRMP202105:Th,0,-0.2608695652173867,-0.44493158135120503,-0.07680754908356832,4.286446208434658e-5
npz_dep:Weekday,JMP202201:Su-TRMP202105:Th,0,-0.2608695652173907,-0.43691743295524077,-0.08482169747954058,1.1276675014548765e-5
npz_dep:Weekday,MMP202002:Su-TRMP202105:Th,0,-0.26086956521739135,-0.4156542220556908,-0.1060849083790919,1.1776568153987199e-7
npz_dep:Weekday,SWCMP202201:Su-TRMP202105:Th,0,-0.2608695652173885,-0.4497678435668021,-0.07197128686797491,8.857205738699303e-5
npz_dep:Weekday,TRMP202105:F-GMP202201:F,0,0.260869565217388,0.07680754908356965,0.44493158135120636,4.2864462084679644e-5
npz_dep:Weekday,TRMP202105:Sa-GMP202201:F,0,0.260869565217388,0.07680754908356965,0.44493158135120636,4.2864462084679644e-5
npz_dep:Weekday,TRMP202105:Su-GMP202201:F,0,0.260869565217388,0.07680754908356965,0.44493158135120636,4.2864462084679644e-5
npz_dep:Weekday,TRMP202105:F-JMP202201:F,0,0.2608695652173907,0.08818365155341712,0.43355547888136425,6.0962175073564495e-6
